43,AP1,AP2,AP13,AP5,AP5,AP10,AP10,AP10,AP10,AP14,AP6,NA,AP13,NA,AP15,AP16,AP10,AP17
44,AP1,AP17,AP17,NA,AP5,AP19,NA,AP9,NA,NA,AP6,AP1,AP13,AP19,AP15,AP16,AP17,NA
45,AP1,AP2,AP3,AP4,AP5,AP10,AP8.2,NA,AP10,AP1,AP4,NA,AP13,AP19,AP15,AP16,AP17,AP2
46,AP1,AP2,AP3,NA,AP5,AP8.2,AP18,AP10,AP10,AP1,AP6,AP7,AP13,AP9,NA,AP9,AP17,AP17
47,AP1,AP17,AP3,AP4,AP5,AP8.1,AP8.2,AP9,AP10,AP14,AP6,AP7,AP13,AP19,AP15,AP16,AP2,NA
48,AP1,AP13,AP3,AP4,AP5,AP10,AP10,AP3,AP10,AP14,AP6,AP7,AP13,AP19,AP15,AP16,AP17,AP18
49,AP1,AP17,AP3,AP4,AP5,AP8.1,AP10,AP10,AP10,AP1,AP4,AP6,AP13,AP19,AP15,AP16,AP17,AP18
50,AP1,AP2,AP3,AP4,AP5,AP10,AP10,AP9,AP10,AP1,AP4,AP7,AP10,AP19,AP9,AP16,AP17,NA
51,AP1,AP17,AP3,AP4,AP5,AP10,AP10,AP10,AP10,AP1,AP4,AP4,AP13,AP19,NA,AP9,AP17,AP2
52,AP1,AP18,AP3,NA,NA,AP8.2,AP8.2,AP9,AP10,AP1,AP4,AP7,AP13,AP19,AP19,NA,AP17,AP4
53,AP1,AP17,AP3,AP4,AP5,AP8.2,AP19,AP19,AP19,AP1,AP4,AP19,AP13,AP19,AP15,AP16,AP17,AP18
54,AP1,AP17,AP3,AP4,AP5,AP4,AP4,NA,AP10,AP1,AP6,AP7,AP13,AP19,AP15,AP16,AP17,NA
55,AP1,AP17,AP3,AP4,AP5,AP10,AP10,AP10,AP13,AP1,AP6,AP4,AP13,AP19,AP15,AP16,AP17,AP2
56,NA,AP2,AP3,NA,AP5,AP13,AP8.2,AP9,AP10,AP1,AP6,AP7,AP13,AP19,NA,AP16,AP10,AP18
57,AP1,AP17,AP3,AP4,AP5,AP10,AP10,AP9,AP10,AP3,AP6,AP10,AP13,AP19,NA,AP16,AP17,AP17
58,AP1,AP2,AP3,AP4,AP5,AP13,AP8.2,AP9,NA,AP14,NA,AP7,AP13,AP13,NA,AP16,AP13,AP13
59,AP1,AP2,AP3,AP4,AP5,AP8.2,AP10,AP10,AP13,AP1,AP6,AP7,AP13,AP19,AP15,AP16,AP17,AP17
60,AP1,AP17,AP3,NA,AP5,AP8.2,AP8.2,AP10,AP19,AP14,AP6,AP7,AP13,AP19,AP15,AP16,AP17,AP19
61,AP10,AP2,AP3,AP5,AP5,AP10,AP10,AP1,AP10,AP14,AP6,AP1,AP13,AP9,AP15,AP16,AP13,AP18
62,AP1,AP2,AP3,AP4,AP4,AP8.1,AP8.2,AP10,AP10,AP1,NA,AP4,AP13,AP19,AP4,NA,AP17,NA
63,AP1,AP2,AP1,AP4,AP5,AP10,AP8.2,AP9,AP18,AP1,AP4,AP4,AP13,AP19,AP15,AP4,AP17,AP17
